,ic50,smiles,MaxAbsPartialCharge,MaxAbsEStateIndex,MinPartialCharge,NumValenceElectrons,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,ExactMolWt,MaxEStateIndex,MinAbsEStateIndex,HeavyAtomMolWt,MolWt,NumRadicalElectrons,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
13,559.0,COc1c(Br)c(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12,0.5053429796359918,13.472428298479887,-0.5053429796359918,114.0,0.22717279500007162,0.22717279500007162,-0.7825790895061726,430.880410156,13.472428298479887,0.08232714999580049,424.9630000000002,433.02700000000016,0.0,2.29383548680321,894.4156016446783,16.016143379015546,11.02408159402416,14.19607467225357,10.434759407976111,5.970028498386,7.556025037500705,4.372759283710324,5.9587558228250295,3.0552136471392037,4.54204142167133,1.9842217906676982,3.257406729458173,-1.8000000000000003,119743.12157754741,15.109422936449963,5.437406381450702,2.2243241456804808,140.15172456482404,19.367068680534807,15.73893206673258,22.899264649255947,5.890723922025908,0.0,0.0,0.0,9.374393568622029,0.0,0.0,0.0,50.05898900128353,5.563451491696996,11.582517057109946,23.757483728209625,42.959608655157204,0.0,4.9839785209472085,0.0,0.0,7.109797541277533,32.961761078095556,0.0,28.702710913574617,4.736862953800049,4.39041504767482,17.248535499851716,31.859887795898697,22.306830851906156,0.0,5.817220841045895,0.0,31.561691174103004,0.0,22.553896272981405,0.0,75.72,11.5667326743298,14.603469837356231,0.0,17.389747588593718,25.608611382620325,6.06636706846161,19.242531678200752,0.0,0.0,36.843866316845904,9.154013890853395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.741951373141852,33.976798615579284,0.07142857142857142,22,2,5,0,0,0,2,1,3,5,2,8,2,0,0,0,3,4.578700000000002,84.6846,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5.0,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)cc1,0.5079666338596247,10.006589734718021,-0.5079666338596247,178.0,0.13305674437465234,0.13305674437465234,0.13673137071110597,557.069397856,10.006589734718021,0.13673137071110597,530.3390000000002,558.5630000000004,0.0,1.3627908758268525,1135.2191594394797,23.49298858481683,18.82230082948204,22.04129053045219,16.563683283512805,11.665449772130774,14.217753664197915,8.740095573666212,11.961225379629502,6.329990123860744,10.049344069729958,4.511883588239464,8.0240458019534,-1.7999999999999994,72683089.19170763,23.919269863557282,10.85496826171875,5.536099620746296,217.39402231461017,14.94991774348146,23.855417464364635,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,23.52376989878223,24.61992282831084,95.45257241825179,16.335723356948126,14.972595575796763,14.94991774348146,39.45371379673158,0.0,4.899909730850478,0.0,39.55330787977793,26.241151182250643,76.26329318384252,0.0,17.248535499851716,4.736862953800049,0.0,17.248535499851716,39.45371379673158,41.35411570278253,0.0,0.0,40.889243912136365,74.92735715148407,0.0,0.0,0.0,52.93,0.0,10.213054789681411,0.0,21.99889972653216,6.606881964512918,27.225922722243663,42.81091264781795,29.960986154775945,36.027353223237554,39.02895483418466,4.736862953800049,0.0,3.572627680199934,0.0,0.0,0.0,0.0,0.0,0.0,0.9677808746955575,62.130083018876675,0.3333333333333333,34,2,4,0,2,2,3,0,3,6,2,7,6,0,1,1,5,7.405400000000006,143.33759999999984,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15,246.0,Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(Cl)c2c1,0.5079406299235143,13.38841195661001,-0.5079406299235143,100.0,0.16497382480800793,0.16497382480800793,-0.7164578609221468,289.030584428,13.38841195661001,0.10150728667142861,280.621,289.69300000000004,0.0,2.2146377756309414,820.3228415653358,14.27565640300939,10.13902161684571,10.894950562864166,9.541713895658193,5.82580967662394,6.203774149633167,4.3569617541773455,4.764161880917952,2.9852311965748597,3.2979402050631594,1.986751907671742,2.2414680417325887,-2.3299999999999996,40154.99951875683,12.691093079016794,4.649845256591182,2.1429143998613727,118.44707897244264,10.213054789681411,5.749511833283905,11.5667326743298,0.0,0.0,0.0,0.0,9.374393568622029,0.0,0.0,11.600939890232516,42.46456947923127,10.949675706161791,16.23326202620605,14.603469837356231,22.503864822313574,0.0,4.9839785209472085,0.0,0.0,0.0,53.30442363401849,0.0,22.756403153113265,0.0,4.39041504767482,11.49902366656781,11.600939890232516,15.19703331062862,0.0,5.817220841045895,0.0,42.46456947923127,5.022633313741326,22.160304418626513,0.0,53.35000000000001,11.5667326743298,14.603469837356231,0.0,5.749511833283905,27.18293773236784,0.0,24.26546827384644,18.19910120538483,0.0,4.9839785209472085,11.600939890232516,0.0,6.160877757481592,0.0,0.0,0.0,0.0,0.0,0.0,13.38841195661001,34.89515473035284,0.0,20,2,3,0,0,0,2,1,3,3,2,5,1,0,0,0,3,4.105500000000001,75.4766,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,2200.0,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,0.4928223282809059,13.313519699826275,-0.4928223282809059,148.0,0.41953043771313864,0.41953043771313864,-4.722834947397573,420.03916249200006,13.313519699826275,0.004130159779961451,409.2800000000001,420.3680000000001,0.0,1.9512566557534512,1074.0995373327742,21.181433796945207,14.663800351174338,15.480296932102062,13.706058463696698,7.931088826966,8.747585407893727,5.685091767038385,6.699833129796363,3.761461539028208,4.57207875655425,2.4592110698240917,3.141412667482185,-3.4499999999999993,2628113.6981812157,20.288535116814504,7.886626308175529,4.52063192953836,166.45995069894582,9.473725907600098,5.749511833283905,11.49902366656781,0.0,11.146391442523793,6.176298517443475,14.905862972149976,0.0,18.433136697762947,0.0,6.06636706846161,53.73319189023004,0.0,29.21105835135384,32.234045418768204,28.98429649874879,5.261891554738487,5.316788604006331,0.0,6.176298517443475,7.109797541277533,57.99369339975069,0.0,23.31775681264399,14.790514511606428,17.96578232709628,17.248535499851716,11.761884949391115,18.256188983801326,10.970835701515297,11.33111286753076,16.690354475090988,41.303338924659705,0.0,6.076020106833881,0.0,88.41999999999999,28.635653284948166,22.760319511168106,0.0,21.967611672154852,11.629818560158606,17.828252017852726,37.451285921957854,6.069221312792274,0.0,5.316788604006331,14.735617462338585,0.0,0.735032744433378,0.0,0.0,0.0,0.0,0.0,0.0,39.940559099478826,49.40774148942114,0.10526315789473684,29,1,6,0,1,1,2,0,2,6,1,10,4,0,1,1,3,4.701880000000002,98.33370000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,7983.25,CCOC(=O)CSc1nn(C)c(=S)s1,0.46535282796618194,11.009055650037793,-0.46535282796618194,78.0,0.3158410092859584,0.3158410092859584,-0.22104497354497332,249.99044056,11.009055650037793,0.22104497354497332,240.29,250.37,0.0,2.4568143686067727,371.25696654918175,10.55204176387779,7.849882205692327,10.299371948475505,6.630228955335799,3.957182503360953,6.167525934406031,2.3511802131179014,5.196284704213013,1.2893143346658438,3.8108459845662996,0.7061060605320254,2.7817513849735005,-0.4,1472.5885001845315,11.673529411764706,5.473450413223139,3.3927946688879627,95.27115558090534,4.736862953800049,0.0,8.293940650116541,0.0,0.0,5.969305287951849,4.794537184071822,4.681802935145185,5.098681808301038,0.0,23.098670827325854,19.14161064273732,7.04767198267719,12.359735571259707,9.53140013787187,41.2858495583244,0.0,9.780484743446223,7.04767198267719,11.263392880364169,12.359735571259707,3.954284969442996,0.0,0.0,0.0,0.0,0.0,35.316544270372546,28.10952560265778,16.57907212054906,3.954284969442996,6.923737199690624,4.339655680673546,0.0,0.0,0.0,44.12,0.0,4.794537184071822,0.0,11.722158894698637,10.561166933955914,4.339655680673546,23.098670827325854,18.653212117513,0.0,5.098681808301038,16.954736396846744,0.0,7.73978468547913,0.0,0.0,0.0,0.0,0.0,0.0,3.120309376837155,23.97323927101705,0.5714285714285714,14,0,4,0,0,0,0,1,1,7,0,7,4,0,0,0,1,1.86629,59.276000000000025,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,17543.88,Cc1nnc(NC(=O)CSc2nc3c(c(=O)n2CCc2ccccc2)SC(C)C3)s1,0.2997910347056859,13.15854652460668,-0.2997910347056859,156.0,0.26763871533345174,0.26763871533345174,-0.19143529775699752,459.085737912,13.15854652460668,0.006539306953267765,438.45400000000024,459.6220000000002,0.0,1.5258030458361507,1113.3748853328748,21.087211190881018,16.622624574203094,19.072114316986273,14.491203638441371,9.563933152854897,12.245681104691007,6.958261429510245,10.531093427951559,4.534500158346897,7.480003676669886,3.156847528194499,5.721568147771093,-2.169999999999999,8799277.90620576,21.0769372340908,9.318082337910944,4.930858424579837,186.27580397689232,0.0,5.007623696852765,5.156436481820707,11.03873820919084,5.559266895052007,0.0,19.47296261994133,4.9839785209472085,0.0,21.959248565993192,60.35424336932453,18.90801031431363,18.21551605882076,16.342265077113026,4.794537184071822,45.89929398590781,0.0,19.74844178534064,0.0,48.535732038466506,11.06964221075312,56.950642604830094,0.0,0.0,10.876055499058339,5.131558479839333,0.0,34.860555776716964,36.65841315142111,24.180936835836416,6.923737199690624,23.188740383088845,45.17829248371835,0.0,0.0,0.0,89.77000000000001,0.0,9.589074368143644,0.0,17.2193002311503,22.08268939755479,34.00212990476801,23.098670827325854,16.32898459718247,37.255572541998674,22.43788942029903,4.9839785209472085,0.0,4.20578764256406,0.0,0.0,0.0,0.0,0.0,0.0,1.7122181017468716,61.74866092235574,0.35,30,1,7,0,1,1,1,2,3,9,1,10,7,0,0,0,4,3.413420000000002,121.6657,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21,6.8,Oc1ccc(-c2cc3cc(O)cc(Cl)c3o2)cc1,0.5079662131566289,9.468126732174351,-0.5079662131566289,90.0,0.1531658765747769,0.1531658765747769,0.10236678004535205,260.024021828,9.468126732174351,0.10236678004535205,251.60399999999996,260.676,0.0,2.1886975056960725,713.7323504876931,12.698306133819765,9.222091838800388,9.978020784818842,8.631030293135234,5.347862135083231,5.725826608092459,4.003468702536239,4.410668829276845,2.7075335754993497,2.9882853138506986,1.8633062221435448,2.1227800872343616,-2.13,19612.072945759526,10.988787086616048,3.962128511909124,1.785545006598108,107.85622485264673,14.630205726734758,17.25927108544225,5.583020141642242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,36.39820241076966,17.0160427746234,5.022633313741326,14.630205726734758,22.57018424633955,0.0,0.0,0.0,0.0,0.0,47.487202792972596,0.0,22.822722577139245,0.0,0.0,11.49902366656781,11.600939890232516,10.213054789681411,0.0,0.0,0.0,46.881720416284615,5.022633313741326,22.292943266678478,0.0,53.6,0.0,10.213054789681411,0.0,11.49902366656781,16.36590087425801,10.949675706161791,6.06636706846161,36.39820241076966,0.0,0.0,16.018090827285864,0.0,5.994586867668877,0.0,0.0,0.0,0.0,0.0,0.0,5.65504440665155,33.62814650345735,0.0,18,2,3,0,0,0,2,1,3,3,2,4,1,0,0,0,3,4.164400000000001,69.98960000000001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1.0,C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,0.5079666337506689,9.92913409234836,-0.5079666337506689,172.0,0.14000539424558023,0.14000539424558023,-0.21136735860806977,463.18172940799997,9.92913409234836,0.02423646842981042,434.36700000000025,463.59900000000016,0.0,1.3248980169976863,1086.2804233093527,22.785881803630282,18.684823332478967,19.501319913406693,16.0468465311072,11.453647719076846,12.333300530331742,8.911425932408088,10.09482238580247,6.324632816515449,7.670895599190696,4.50878025987771,5.832956144977102,-2.8299999999999987,51346826.22740234,21.98660685537521,9.57435897273632,5.0701436476298145,198.5169099131104,19.68678069728151,35.70889568539684,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,11.761884949391115,31.18920547353706,72.47495653762525,13.08951281182515,10.14542150549995,19.68678069728151,11.761884949391115,0.0,4.899909730850478,5.917906046161393,29.593946715864885,26.241151182250643,77.85694073647171,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,11.761884949391115,41.35411570278253,0.0,5.917906046161393,35.8253662237411,71.62552122859549,0.0,0.0,0.0,62.16000000000001,0.0,10.213054789681411,0.0,22.852928084298288,6.606881964512918,53.073585389378685,6.4208216229260096,36.027353223237554,30.33183534230805,23.95638106746432,9.473725907600098,0.0,1.6619681965486852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3380318034513,0.3333333333333333,33,2,5,0,2,2,3,0,3,6,2,6,6,0,1,1,5,5.785500000000008,130.33859999999999,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,377.0,CCCCCCCCCc1ccc(O)cc1,0.5079666452523371,9.148735810649834,-0.5079666452523371,90.0,0.11509484011770371,0.11509484011770371,0.36418112722312035,220.182715388,9.148735810649834,0.36418112722312035,196.16399999999996,220.35600000000002,0.0,2.005636511455824,263.2683698322741,11.639981912617825,10.413468921750844,10.413468921750844,7.82569850269549,6.6056341745757186,6.6056341745757186,4.5377675237706665,4.5377675237706665,3.0053455255066424,3.0053455255066424,1.9488455233738824,1.9488455233738824,-0.98,4486.564912739082,13.086577896138483,8.204476409173695,5.793090942238307,99.51011590126248,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.581401074169904,30.537828874472233,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,58.29031018309871,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,57.43294005186969,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,6.4208216229260096,50.50920285217907,12.13273413692322,12.13273413692322,6.923737199690624,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.333333333333336,0.6,16,1,1,0,0,0,1,0,1,1,1,1,8,0,0,0,1,4.685300000000005,69.80380000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
26,15883.27,O=C(O)C1Nc2c(C(=O)N3CCOCC3)cccc2C2C=CCC12,0.4797099381294598,12.905292186318974,-0.4797099381294598,126.0,0.3259543208670045,0.3259543208670045,-0.8676161606617943,328.14230712,12.905292186318974,0.003461776685982354,308.208,328.368,0.0,1.733873030500913,708.9703535268643,16.681433796945207,13.273508121841253,13.273508121841253,11.664703797946451,8.325139941088912,8.325139941088912,6.488112298312588,6.488112298312588,5.191491390767512,5.191491390767512,3.980814998360751,3.980814998360751,-2.3399999999999994,582172.5339456355,15.203127655333953,5.941723295025519,2.377417502478645,139.64413103508616,20.060088683497565,6.041840829147961,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,24.284774350590983,18.050640183084617,24.925324904147935,24.464601695406394,19.4324647167844,17.563871291986917,0.0,4.899909730850478,5.917906046161393,18.380568498235363,31.62006534485732,41.478044402446585,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,54.22803971299348,9.53140013787187,5.917906046161393,28.26016783655322,30.351141419052592,0.0,0.0,0.0,78.87,12.011146117099809,14.69560176298435,0.0,17.742991821674295,37.554114507231546,11.984273114623004,0.0,10.966276799312087,18.208754243757102,11.392808710840212,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.83333333333334,0.4444444444444444,24,2,6,1,2,3,1,0,1,4,2,6,2,0,1,1,4,1.6973999999999996,88.19900000000004,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3639.79,O=C(Nc1cnn(C23CC4CC(CC(C4)C2)C3)c1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,0.46272628743394484,13.77794318244219,-0.46272628743394484,186.0,0.4330666848523124,0.4330666848523124,-4.707044884234102,496.18345863600007,13.77794318244219,0.0032207815086393587,473.30900000000014,496.4930000000001,0.0,1.2059826101166884,1433.4817721910256,24.656125291633362,19.202601356470744,19.202601356470744,17.27173805749459,12.13714017855473,12.13714017855473,10.56493857348257,10.56493857348257,8.11286274384237,8.11286274384237,7.066210531949341,7.066210531949341,-3.6299999999999986,289327377.3248599,21.636556264738854,7.437939036460229,3.354617243159206,203.04286658277488,9.733939541059678,11.257379486545457,17.10135263449063,0.0,5.907179729351506,6.176298517443475,9.476340119217006,9.499376414562832,23.368608759626532,0.0,0.0,74.47774908142507,6.196843571613076,29.883161665932118,22.382933264149628,17.241743224802796,0.0,24.37854296631009,17.75371813848418,50.24015350738288,5.316788604006331,54.31017440240857,0.0,11.454175413722904,5.316788604006331,18.858631417708022,0.0,0.0,30.285722695661594,11.715223769826821,17.75371813848418,54.57684640817333,47.46994585291647,0.0,17.10135263449063,0.0,90.25,17.77740624164344,17.96578232709628,0.0,28.203729378570973,10.202784168299186,49.279393647336896,31.591994932878695,12.263210640074686,10.878646506758262,20.498130741555613,4.417150937053347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.225953586195004,41.940713080471674,0.44,36,1,8,4,0,4,0,4,4,7,1,11,4,4,0,4,8,5.3822000000000045,122.01720000000003,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.8,CC[C@@H](CN1CCCC1)Oc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,0.5079666337506689,9.957934866812405,-0.5079666337506689,178.0,0.1400053942632152,0.1400053942632152,-0.21554839824410577,477.19737947199997,9.957934866812405,0.02756921583039973,446.37800000000027,477.62600000000015,0.0,1.3701457765514105,1096.393903960667,23.492988584816832,19.391930113665513,20.20842669459324,16.584851333567983,12.030431356874471,12.910084168129366,9.024332039537711,10.207728492932095,6.55899867046284,7.9052614531380865,4.664462123474324,5.988638008573717,-2.8299999999999987,92780186.9130505,22.93732066006381,10.199055764913943,5.130496864129153,204.881852027507,19.68678069728151,35.205980108632225,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,11.761884949391115,31.18920547353706,85.94345014322846,6.544756405912575,10.14542150549995,19.68678069728151,11.761884949391115,0.0,4.899909730850478,0.0,48.5395563494652,19.634269217737724,77.85694073647171,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,11.761884949391115,40.851200126017915,0.0,0.0,48.66700946959312,71.62552122859549,0.0,0.0,0.0,62.16000000000001,0.0,10.213054789681411,0.0,28.95689447204659,0.0,40.486988154318155,25.93115605767717,36.027353223237554,30.33183534230805,23.95638106746432,9.473725907600098,0.0,1.665845879424592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83415412057542,0.35714285714285715,34,2,5,0,2,2,3,0,3,6,2,6,7,0,1,1,5,6.318100000000008,135.00359999999995,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,180.0,O=c1c2cc(O)ccc2oc2c1oc1ccc(O)cc12,0.5079370085619598,12.367388983371127,-0.5079370085619598,98.0,0.23553522109766045,0.23553522109766045,-0.3538520408163264,268.03717335600004,12.367388983371127,0.015828189300410855,260.15999999999997,268.224,0.0,2.2987288173292564,1038.865294779646,13.853006672199017,10.083273677529261,10.083273677529261,9.631030293135236,5.943902065084787,5.943902065084787,4.552421304428748,4.552421304428748,3.2520416646860575,3.2520416646860575,2.330505988524574,2.330505988524574,-2.9499999999999997,66151.4270543718,10.925610226304563,3.5390929490533765,1.3420536973690007,110.82553240722427,19.047356663788108,22.665063949852296,5.583020141642242,11.011810533542782,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,36.39820241076966,0.0,10.772448428929591,19.047356663788108,33.10452899549856,0.0,0.0,0.0,0.0,0.0,46.62152998674202,0.0,11.49902366656781,5.428790391900541,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,50.02704146894818,0.0,33.10452899549856,0.0,83.81,0.0,15.007591973753234,0.0,27.89705841457539,22.13528463939152,0.0,30.33183534230805,6.06636706846161,0.0,0.0,8.834301874106695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.161489984882841,41.83851001511717,0.0,20,2,5,0,0,0,2,2,4,5,2,5,0,0,0,0,4,3.1036,73.09160000000001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
